country,country1,country2,country_others,director,director_cn1,director_cn2,director_en1,director_en2,info,movie_name,ranking,score,score_num,year
中国大陆 中国香港,中国大陆,中国香港,,宁浩 Hao Ning,宁浩,,Hao Ning,,"导演: 宁浩 Hao Ning   主演: 郭涛 Tao Guo / 刘桦 Hua Liu / 连晋 Teddy Lin
                            2006 / 中国大陆 中国香港 / 喜剧 犯罪",疯狂的石头,181,8.6,882979,2006
英国 美国,英国,美国,,斯坦利·库布里克 Stanley Kubrick,斯坦利·库布里克,,Stanley Kubrick,,"导演: 斯坦利·库布里克 Stanley Kubrick   主演: 凯尔·杜拉 Keir Dullea / ...
                            1968 / 英国 美国 / 科幻 惊悚 冒险",2001太空漫游,182,8.9,367642,1968
美国,美国,,,"斯坦利·多南 Stanley Donen , 吉恩·凯利 Gene Kelly",斯坦利·多南,吉恩·凯利,Stanley Donen,Gene Kelly,"导演: 斯坦利·多南 Stanley Donen / 吉恩·凯利 Gene Kelly   主演: 吉恩·...
                            1952 / 美国 / 喜剧 歌舞 爱情",雨中曲,183,9.1,250122,1952
中国香港,中国香港,,,吴宇森 John Woo,吴宇森,,John Woo,,"导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 张国荣 Leslie Cheung...
                            1991 / 中国香港 / 剧情 喜剧 动作 犯罪",纵横四海,184,8.8,455088,1991
英国 南非 意大利 美国,英国,南非,"意大利,美国",特瑞·乔治 Terry George,特瑞·乔治,,Terry George,,"导演: 特瑞·乔治 Terry George   主演: 唐·钱德尔 Don Cheadle / 苏菲·奥...
                            2004 / 英国 南非 意大利 美国 / 剧情 传记 历史 战争",卢旺达饭店,185,8.9,352407,2004
美国,美国,,,克里斯托弗·诺兰 Christopher Nolan,克里斯托弗·诺兰,,Christopher Nolan,,"导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 盖·皮尔斯 Guy Pearce /...
                            2000 / 美国 / 犯罪 剧情 悬疑 惊悚",记忆碎片,186,8.7,641783,2000
日本,日本,,,是枝裕和 Hirokazu Koreeda,是枝裕和,,Hirokazu Koreeda,,"导演: 是枝裕和 Hirokazu Koreeda   主演: 中川雅也 Lily Franky / 安藤樱 Sa...
                            2018 / 日本 / 剧情 犯罪 家庭",小偷家族,187,8.7,864268,2018
美国,美国,,,瑞奇·莫尔 Rich Moore,瑞奇·莫尔,,Rich Moore,,"导演: 瑞奇·莫尔 Rich Moore   主演: 约翰·C·赖利 John C. Reilly / 萨拉...
                            2012 / 美国 / 喜剧 动画 奇幻 冒险",无敌破坏王,188,8.7,582773,2012
中国香港 中国大陆,中国香港,中国大陆,,罗启锐 Alex Law,罗启锐,,Alex Law,,"导演: 罗启锐 Alex Law   主演: 吴君如 Sandra Ng / 任达华 Simon Yam / 钟绍...
                            2010 / 中国香港 中国大陆 / 剧情 家庭",岁月神偷,189,8.7,597670,2010
美国,美国,,,"卡洛斯·沙尔丹哈 Carlos Saldanha , 克里斯·韦奇 Chris Wedge",卡洛斯·沙尔丹哈,克里斯·韦奇,Carlos Saldanha,Chris Wedge,"导演: 卡洛斯·沙尔丹哈 Carlos Saldanha / 克里斯·韦奇 Chris Wedge   主演...
                            2002 / 美国 / 喜剧 动画 冒险",冰川时代,190,8.6,657300,2002
中国台湾,中国台湾,,,杨德昌 Edward Yang,杨德昌,,Edward Yang,,"导演: 杨德昌 Edward Yang   主演: 张震 Chen Chang / 杨静怡 Lisa Yang / 张...
                            1991 / 中国台湾 / 剧情 犯罪",牯岭街少年杀人事件,191,8.9,339518,1991
日本,日本,,,神山征二郎 Seijirô Kôyama,神山征二郎,,Seijirô Kôyama,,"导演: 神山征二郎 Seijirô Kôyama   主演: 仲代达矢 Tatsuya Nakadai /...
                            1987 / 日本 / 剧情",忠犬八公物语,192,9.2,209241,1987
英国 澳大利亚,英国,澳大利亚,,克里斯托弗·史密斯 Christopher Smith,克里斯托弗·史密斯,,Christopher Smith,,"导演: 克里斯托弗·史密斯 Christopher Smith   主演: 梅利莎·乔治 Melissa ...
                            2009 / 英国 澳大利亚 / 剧情 悬疑 惊悚",恐怖游轮,193,8.5,938106,2009
阿根廷 西班牙,阿根廷,西班牙,,达米安·斯兹弗隆 Damián Szifron,达米安·斯兹弗隆,,Damián Szifron,,"导演: 达米安·斯兹弗隆 Damián Szifron   主演: 达里奥·葛兰帝内提 Darío...
                            2014 / 阿根廷 西班牙 / 剧情 喜剧 犯罪",荒蛮故事,194,8.8,474011,2014
美国 英国 法国,美国,英国,法国,雷德利·斯科特 Ridley Scott,雷德利·斯科特,,Ridley Scott,,"导演: 雷德利·斯科特 Ridley Scott   主演: 吉娜·戴维斯 Geena Davis / 苏...
                            1991 / 美国 英国 法国 / 犯罪 剧情 惊悚",末路狂花,195,9.0,305762,1991
美国,美国,,,达米恩·查泽雷 Damien Chazelle,达米恩·查泽雷,,Damien Chazelle,,"导演: 达米恩·查泽雷 Damien Chazelle   主演: 迈尔斯·特勒 Miles Teller /...
                            2014 / 美国 / 剧情 音乐",爆裂鼓手,196,8.6,651542,2014
日本,日本,,,今敏 Satoshi Kon,今敏,,Satoshi Kon,,"导演: 今敏 Satoshi Kon   主演: 江守彻 Toru Emori / 梅垣义明 Yoshiaki Ume...
                            2003 / 日本 / 剧情 喜剧 动画",东京教父,197,9.0,265821,2003
日本,日本,,,宫崎骏 Hayao Miyazaki,宫崎骏,,Hayao Miyazaki,,"导演: 宫崎骏 Hayao Miyazaki   主演: 高山南 Minami Takayama / 佐久间玲 Re...
                            1989 / 日本 / 动画 奇幻 冒险",魔女宅急便,198,8.7,497844,1989
中国台湾,中国台湾,,,黄信尧 Hsin-yao Huang,黄信尧,,Hsin-yao Huang,,"导演: 黄信尧 Hsin-yao Huang   主演: 庄益增 Yizeng Zhuang / 陈竹昇 Chu-sh...
                            2017 / 中国台湾 / 剧情 喜剧",大佛普拉斯,199,8.7,517519,2017
美国,美国,,,罗伯·莱纳 Rob Reiner,罗伯·莱纳,,Rob Reiner,,"导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson / 摩根...
                            2007 / 美国 / 冒险 喜剧 剧情",遗愿清单,200,8.7,505302,2007
英国,英国,,,"丹尼·鲍尔 Danny Boyle , 洛芙琳·坦丹 Loveleen Tandan",丹尼·鲍尔,洛芙琳·坦丹,Danny Boyle,Loveleen Tandan,"导演: 丹尼·鲍尔 Danny Boyle / 洛芙琳·坦丹 Loveleen Tandan   主演: 戴夫...
                            2008 / 英国 / 剧情 爱情",贫民窟的百万富翁,201,8.6,782765,2008
中国大陆,中国大陆,,,谢晋 Jin Xie,谢晋,,Jin Xie,,"导演: 谢晋 Jin Xie   主演: 吕晓禾 Xiaohe Lü / 唐国强 Guoqiang Tang / 何...
                            1984(中国大陆) / 1985 / 中国大陆 / 剧情 战争",高山下的花环,202,9.5,128673,1984
中国香港 中国台湾,中国香港,中国台湾,,王家卫 Kar Wai Wong,王家卫,,Kar Wai Wong,,"导演: 王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung / 林青霞 Brigitte...
                            1994 / 中国香港 中国台湾 / 剧情 动作 爱情 武侠 古装",东邪西毒,203,8.6,609739,1994
日本,日本,,,藤森雅也 Masaya Fujimori,藤森雅也,,Masaya Fujimori,,"导演: 藤森雅也 Masaya Fujimori   主演: 山口胜平 Kappei Yamaguchi / 爱河...
                            2010 / 日本 / 剧情 动画 儿童",你看起来好像很好吃,204,8.9,356319,2010
美国 加拿大,美国,加拿大,,邓肯·琼斯 Duncan Jones,邓肯·琼斯,,Duncan Jones,,"导演: 邓肯·琼斯 Duncan Jones   主演: 杰克·吉伦哈尔 Jake Gyllenhaal / ...
                            2011 / 美国 加拿大 / 科幻 悬疑 惊悚",源代码,205,8.5,886850,2011
中国大陆 中国香港,中国大陆,中国香港,,陆川 Chuan Lu,陆川,,Chuan Lu,,"导演: 陆川 Chuan Lu   主演: 多布杰 Duobujie / 张磊 Lei Zhang / 亓亮 Qi L...
                            2004 / 中国大陆 中国香港 / 剧情 犯罪",可可西里,206,8.9,327854,2004
澳大利亚 美国,澳大利亚,美国,,乔治·米勒 George Miller,乔治·米勒,,George Miller,,"导演: 乔治·米勒 George Miller   主演: 汤姆·哈迪 Tom Hardy / 查理兹·塞...
                            2015 / 澳大利亚 美国 / 动作 科幻 冒险",疯狂的麦克斯4：狂暴之路,207,8.7,588280,2015
美国,美国,,,肯尼斯·罗纳根 Kenneth Lonergan,肯尼斯·罗纳根,,Kenneth Lonergan,,"导演: 肯尼斯·罗纳根 Kenneth Lonergan   主演: 卡西·阿弗莱克 Casey Affle...
                            2016 / 美国 / 剧情 家庭",海边的曼彻斯特,208,8.6,608960,2016
美国,美国,,,Charles Chaplin,,,Charles Chaplin,,"导演: Charles Chaplin   主演: 查理·卓别林 Charles Chaplin / 弗吉尼亚·...
                            1931 / 美国 / 喜剧 剧情 爱情",城市之光,209,9.3,161140,1931
英国 美国,英国,美国,,布莱恩·辛格 Bryan Singer,布莱恩·辛格,,Bryan Singer,,"导演: 布莱恩·辛格 Bryan Singer   主演: 拉米·马雷克 Rami Malek / 本·哈...
                            2018 / 英国 美国 / 剧情 传记 同性 音乐",波西米亚狂想曲,210,8.6,656840,2018
美国,美国,,,达伦·阿罗诺夫斯基 Darren Aronofsky,达伦·阿罗诺夫斯基,,Darren Aronofsky,,"导演: 达伦·阿罗诺夫斯基 Darren Aronofsky   主演: 娜塔莉·波特曼 Natalie...
                            2010 / 美国 / 剧情 惊悚",黑天鹅,211,8.6,818196,2010
西班牙 法国,西班牙,法国,,巴勃罗·贝格尔 Pablo Berger,巴勃罗·贝格尔,,Pablo Berger,,"导演: 巴勃罗·贝格尔 Pablo Berger   主演: 伊万·拉班达 Ivan Labanda / 阿...
                            2023 / 西班牙 法国 / 剧情 动画 音乐",机器人之梦,212,9.0,262755,2023
中国大陆,中国大陆,,,谢晋 Jin Xie,谢晋,,Jin Xie,,"导演: 谢晋 Jin Xie   主演: 刘晓庆 Xiaoqing Liu / 姜文 Wen Jiang / 郑在石...
                            1987 / 中国大陆 / 剧情 爱情",芙蓉镇,213,9.3,167202,1987
美国,美国,,,达米恩·查泽雷 Damien Chazelle,达米恩·查泽雷,,Damien Chazelle,,"导演: 达米恩·查泽雷 Damien Chazelle   主演: 瑞恩·高斯林 Ryan Gosling /...
                            2016 / 美国 / 剧情 爱情 歌舞",爱乐之城,214,8.4,1028319,2016
中国香港 中国大陆,中国香港,中国大陆,,徐克 Hark Tsui,徐克,,Hark Tsui,,"导演: 徐克 Hark Tsui   主演: 张曼玉 Maggie Cheung / 王祖贤 Joey Wang / ...
                            1993 / 中国香港 中国大陆 / 剧情 爱情 奇幻 古装",青蛇,215,8.6,563633,1993
日本,日本,,,土井裕泰 Nobuhiro Doi,土井裕泰,,Nobuhiro Doi,,"导演: 土井裕泰 Nobuhiro Doi   主演: 菅田将晖 Masaki Suda / 有村架纯 Kasu...
                            2021 / 日本 / 剧情 爱情",花束般的恋爱,216,8.6,741475,2021
泰国,泰国,,,"普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn , 华森·波克彭",普特鹏·普罗萨卡·那·萨克那卡林,华森·波克彭,Puttipong Promsaka Na Sakolnakorn,,"导演: 普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn / 华森·波克彭...
                            2010 / 泰国 / 剧情 喜剧 爱情",初恋这件小事,217,8.5,1021656,2010
美国,美国,,,巴瑞·莱文森 Barry Levinson,巴瑞·莱文森,,Barry Levinson,,"导演: 巴瑞·莱文森 Barry Levinson   主演: 达斯汀·霍夫曼 Dustin Hoffman ...
                            1988 / 美国 / 剧情",雨人,218,8.7,427727,1988
美国 法国,美国,法国,,詹姆斯·卡梅隆 James Cameron,詹姆斯·卡梅隆,,James Cameron,,"导演: 詹姆斯·卡梅隆 James Cameron   主演: 阿诺·施瓦辛格 Arnold Schwarz...
                            1991 / 美国 法国 / 动作 科幻",终结者2：审判日,219,8.8,365010,1991
英国 美国 法国,英国,美国,法国,理查德·柯蒂斯 Richard Curtis,理查德·柯蒂斯,,Richard Curtis,,"导演: 理查德·柯蒂斯 Richard Curtis   主演: 休·格兰特 Hugh Grant / 连姆...
                            2003 / 英国 美国 法国 / 喜剧 剧情 爱情",真爱至上,220,8.5,779391,2003
美国 英国,美国,英国,,史蒂文·斯皮尔伯格 Steven Spielberg,史蒂文·斯皮尔伯格,,Steven Spielberg,,"导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 海利·乔·奥斯蒙 Haley...
                            2001 / 美国 英国 / 剧情 科幻",人工智能,221,8.7,478687,2001
英国 美国,英国,美国,,大卫·叶茨 David Yates,大卫·叶茨,,David Yates,,"导演: 大卫·叶茨 David Yates   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe...
                            2010 / 英国 美国 / 奇幻 冒险",哈利·波特与死亡圣器(上),222,8.6,649362,2010
德国 美国,德国,美国,,昆汀·塔伦蒂诺 Quentin Tarantino,昆汀·塔伦蒂诺,,Quentin Tarantino,,"导演: 昆汀·塔伦蒂诺 Quentin Tarantino   主演: 布拉德·皮特 Brad Pitt / ...
                            2009 / 德国 美国 / 剧情 犯罪",无耻混蛋,223,8.7,521672,2009
法国 英国,法国,英国,,杰拉尔·乌里 Gérard Oury,杰拉尔·乌里,,Gérard Oury,,"导演: 杰拉尔·乌里 Gérard Oury   主演: 路易·德·菲耐斯 Louis de Funès...
                            1966 / 法国 英国 / 喜剧 战争",虎口脱险,224,8.9,279140,1966
美国 英国,美国,英国,,本·斯蒂勒 Ben Stiller,本·斯蒂勒,,Ben Stiller,,"导演: 本·斯蒂勒 Ben Stiller   主演: 本·斯蒂勒 Ben Stiller / 克里斯汀·...
                            2013 / 美国 英国 / 剧情 喜剧 冒险",白日梦想家,225,8.6,580256,2013
中国香港 中国大陆,中国香港,中国大陆,,李惠民 Raymond Lee,李惠民,,Raymond Lee,,"导演: 李惠民 Raymond Lee   主演: 张曼玉 Maggie Cheung / 林青霞 Brigitte ...
                            1992 / 中国香港 中国大陆 / 动作 爱情 武侠 古装",新龙门客栈,226,8.7,479243,1992
美国,美国,,,尼克·卡索维茨 Nick Cassavetes,尼克·卡索维茨,,Nick Cassavetes,,"导演: 尼克·卡索维茨 Nick Cassavetes   主演: 瑞恩·高斯林 Ryan Gosling /...
                            2004 / 美国 / 剧情 爱情",恋恋笔记本,227,8.5,718263,2004
日本,日本,,,宫崎骏 Hayao Miyazaki,宫崎骏,,Hayao Miyazaki,,"导演: 宫崎骏 Hayao Miyazaki   主演: 奈良柚莉爱 Yuria Nara / 土井洋辉 Hir...
                            2008 / 日本 / 动画 奇幻 冒险",崖上的波妞,228,8.6,542298,2008
日本,日本,,,黑泽明 Akira Kurosawa,黑泽明,,Akira Kurosawa,,"导演: 黑泽明 Akira Kurosawa   主演: 三船敏郎 Toshirô Mifune / 京町子 ...
                            1950 / 日本 / 剧情 犯罪 悬疑",罗生门,229,8.8,339852,1950
美国,美国,,,安德鲁·尼科尔 Andrew Niccol,安德鲁·尼科尔,,Andrew Niccol,,"导演: 安德鲁·尼科尔 Andrew Niccol   主演: 伊桑·霍克 Ethan Hawke / 乌玛...
                            1997 / 美国 / 剧情 科幻 惊悚",千钧一发,230,8.8,327744,1997
美国 英国,美国,英国,,詹姆斯·沃德·布柯特 James Ward Byrkit,詹姆斯·沃德·布柯特,,James Ward Byrkit,,"导演: 詹姆斯·沃德·布柯特 James Ward Byrkit   主演: 艾米丽·芭尔多尼 Em...
                            2013 / 美国 英国 / 科幻 悬疑 惊悚",彗星来的那一夜,231,8.6,641399,2013
中国大陆 中国香港 中国台湾,中国大陆,中国香港,中国台湾,张艺谋 Yimou Zhang,张艺谋,,Yimou Zhang,,"导演: 张艺谋 Yimou Zhang   主演: 巩俐 Li Gong / 马精武 Jingwu Ma / 何赛...
                            1991 / 中国大陆 中国香港 中国台湾 / 剧情",大红灯笼高高挂,232,8.8,331190,1991
英国 美国,英国,美国,,大卫·叶茨 David Yates,大卫·叶茨,,David Yates,,"导演: 大卫·叶茨 David Yates   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe...
                            2007 / 英国 美国 / 奇幻 冒险",哈利·波特与凤凰社,233,8.5,647950,2007
美国,美国,,,"拉娜·沃卓斯基 Lana Wachowski , 莉莉·沃卓斯基 Lilly Wachowski   ",拉娜·沃卓斯基,莉莉·沃卓斯基,Lana Wachowski,Lilly Wachowski,"导演: 拉娜·沃卓斯基 Lana Wachowski / 莉莉·沃卓斯基 Lilly Wachowski   ...
                            2003 / 美国 / 动作 科幻",黑客帝国2：重装上阵,234,8.7,433900,2003
英国 美国 匈牙利 约旦,英国,美国,"匈牙利,约旦",雷德利·斯科特 Ridley Scott,雷德利·斯科特,,Ridley Scott,,"导演: 雷德利·斯科特 Ridley Scott   主演: 马特·达蒙 Matt Damon / 杰西卡...
                            2015 / 英国 美国 匈牙利 约旦 / 剧情 科幻 冒险",火星救援,235,8.5,790259,2015
日本,日本,,,高畑勋 Isao Takahata,高畑勋,,Isao Takahata,,"导演: 高畑勋 Isao Takahata   主演: 辰己努 / 白石绫乃 / 志乃原良子
                            1988 / 日本 / 动画 剧情 战争",萤火虫之墓,236,8.7,424891,1988
美国 中国香港,美国,中国香港,,斯蒂芬·卓博斯基 Stephen Chbosky,斯蒂芬·卓博斯基,,Stephen Chbosky,,"导演: 斯蒂芬·卓博斯基 Stephen Chbosky   主演: 雅各布·特伦布莱 Jacob Tr...
                            2017 / 美国 中国香港 / 剧情 儿童 家庭",奇迹男孩,237,8.6,580205,2017
中国大陆,中国大陆,,,郭柯 Ke Guo,郭柯,,Ke Guo,,"导演: 郭柯 Ke Guo   主演: 
                            2015 / 中国大陆 / 纪录片",二十二,238,8.7,305352,2015
美国 德国,美国,德国,,安德鲁·尼科尔 Andrew Niccol,安德鲁·尼科尔,,Andrew Niccol,,"导演: 安德鲁·尼科尔 Andrew Niccol   主演: 尼古拉斯·凯奇 Nicolas Cage /...
                            2005 / 美国 德国 / 剧情 犯罪",战争之王,239,8.7,396351,2005
日本,日本,,,是枝裕和 Hirokazu Koreeda,是枝裕和,,Hirokazu Koreeda,,"导演: 是枝裕和 Hirokazu Koreeda   主演: 阿部宽 Hiroshi Abe / 夏川结衣 Yu...
                            2008 / 日本 / 剧情 家庭",步履不停,240,8.8,305098,2008
日本,日本,,,今敏 Satoshi Kon,今敏,,Satoshi Kon,,"导演: 今敏 Satoshi Kon   主演: 庄司美代子 Miyoko Shôji / 小山茉美 Mam...
                            2001 / 日本 / 动画 剧情 爱情",千年女优,241,8.8,298530,2001
美国 德国 英国,美国,德国,英国,爱德华·兹威克 Edward Zwick,爱德华·兹威克,,Edward Zwick,,"导演: 爱德华·兹威克 Edward Zwick   主演: 莱昂纳多·迪卡普里奥 Leonardo ...
                            2006 / 美国 德国 英国 / 剧情 惊悚 冒险",血钻,242,8.7,405225,2006
中国大陆,中国大陆,,,方励 Li Fang,方励,,Li Fang,,"导演: 方励 Li Fang   主演: 方励 Li Fang / 托尼·班纳姆 / 李阿根
                            2023 / 中国大陆 / 纪录片",里斯本丸沉没,243,9.3,137652,2023
美国 德国,美国,德国,,保罗·格林格拉斯 Paul Greengrass,保罗·格林格拉斯,,Paul Greengrass,,"导演: 保罗·格林格拉斯 Paul Greengrass   主演: 马特·达蒙 Matt Damon / ...
                            2004 / 美国 德国 / 动作 悬疑 惊悚",谍影重重2,244,8.7,378660,2004
爱尔兰 加拿大 英国 美国,爱尔兰,加拿大,"英国,美国",伦尼·阿伯拉罕森 Lenny Abrahamson,伦尼·阿伯拉罕森,,Lenny Abrahamson,,"导演: 伦尼·阿伯拉罕森 Lenny Abrahamson   主演: 布丽·拉尔森 Brie Larson...
                            2015 / 爱尔兰 加拿大 英国 美国 / 剧情 家庭",房间,245,8.8,387682,2015
美国,美国,,,茂文·勒鲁瓦 Mervyn LeRoy,茂文·勒鲁瓦,,Mervyn LeRoy,,"导演: 茂文·勒鲁瓦 Mervyn LeRoy   主演: 费雯·丽 Vivien Leigh / 罗伯特·...
                            1940 / 美国 / 剧情 爱情 战争",魂断蓝桥,246,8.8,297474,1940
美国,美国,,,"鲍勃·佩尔西凯蒂 Bob Persichetti , 彼得·拉姆齐 Peter Ramsey",鲍勃·佩尔西凯蒂,彼得·拉姆齐,Bob Persichetti,Peter Ramsey,"导演: 鲍勃·佩尔西凯蒂 Bob Persichetti / 彼得·拉姆齐 Peter Ramsey   主...
                            2018 / 美国 / 动作 科幻 动画 冒险",蜘蛛侠：平行宇宙,247,8.6,719981,2018
美国,美国,,,约翰·李·汉考克 John Lee Hancock,约翰·李·汉考克,,John Lee Hancock,,"导演: 约翰·李·汉考克 John Lee Hancock   主演: 桑德拉·布洛克 Sandra Bu...
                            2009 / 美国 / 剧情 家庭 传记 运动",弱点,248,8.7,338623,2009
美国 德国 捷克,美国,德国,捷克,道格·里曼 Doug Liman,道格·里曼,,Doug Liman,,"导演: 道格·里曼 Doug Liman   主演: 马特·达蒙 Matt Damon / 弗兰卡·波坦...
                            2002 / 美国 德国 捷克 / 动作 悬疑 惊悚",谍影重重,249,8.6,460953,2002
美国,美国,,,特奥多尔·梅尔菲 Theodore Melfi,特奥多尔·梅尔菲,,Theodore Melfi,,"导演: 特奥多尔·梅尔菲 Theodore Melfi   主演: 塔拉吉·P·汉森 Taraji P. ...
                            2016 / 美国 / 剧情 传记 历史",隐藏人物,250,8.9,246904,2016
